WeatherPy_Database.csv,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
1389,Airai,-8.9266,125.4092,63.82,100,98,1.36,TL,
1390,Tongren,27.7172,109.1853,57.02,81,100,4.83,CN,
1391,Sinnamary,5.3833,-52.95,77.05,87,98,13.51,GF,
1392,Tuatapere,-46.1333,167.6833,55.65,87,79,3.0,NZ,
1393,Sabla,12.7525,4.7077,85.93,13,51,15.41,NG,
1394,Hasaki,35.7333,140.8333,54.0,47,20,4.61,JP,
1395,Zapolyarnyy,69.4154,30.8136,23.0,86,40,16.11,RU,
1396,Baykit,61.67,96.37,24.64,95,100,3.71,RU,
1397,Te Anau,-45.4167,167.7167,54.86,79,86,3.91,NZ,
1398,Esperance,-33.8667,121.9,66.2,72,90,17.27,AU,
1399,Erzin,36.9559,36.2,66.2,68,20,12.66,TR,
1400,Yendi,9.4427,-0.0099,91.26,43,87,5.68,GH,
1401,Cadillac,44.2519,-85.4012,-0.4,85,40,4.61,US,
1402,Zhangye,38.9342,100.4517,41.77,45,43,2.06,CN,
1403,Fallon,39.4735,-118.7774,39.99,69,1,8.05,US,
1404,Gushi,34.6425,109.5843,55.51,34,89,5.61,CN,
1405,Ludvika,60.1496,15.1878,16.0,79,13,8.05,SE,
1406,Saly,47.95,20.6667,32.94,90,100,8.97,HU,
1407,Cao Bang,22.6667,106.25,78.93,47,19,5.64,VN,
1408,Sungaipenuh,-2.0833,101.3833,74.89,71,96,3.89,ID,
1409,Coruripe,-10.1256,-36.1756,79.41,77,94,11.81,BR,
1410,Totness,5.8833,-56.3167,75.43,90,74,10.0,SR,
1411,Noumea,-22.2763,166.4572,80.01,94,90,3.44,NC,
1412,Saldanha,-33.0117,17.9442,77.0,50,39,17.27,ZA,
1413,Lima,-12.0432,-77.0282,73.0,78,75,4.61,PE,
1414,Namibe,-15.1961,12.1522,73.4,73,75,9.71,AO,
1415,Sillod,20.3,75.65,82.4,26,2,2.3,IN,
1416,Tazovskiy,67.4667,78.7,-18.45,86,100,16.84,RU,
1417,Ujjain,23.1833,75.7667,71.6,17,0,4.61,IN,
1418,Kruisfontein,-34.0033,24.7314,80.01,58,0,8.99,ZA,
1419,Iqaluit,63.7506,-68.5145,24.8,54,1,14.97,CA,
1420,Vallenar,-28.5708,-70.7581,55.6,83,0,1.43,CL,
1421,Cotonou,6.3654,2.4183,84.2,84,40,3.44,BJ,
1422,Marrakesh,31.6315,-8.0083,51.8,76,75,3.44,MA,
1423,High Level,58.5169,-117.136,-40.0,67,1,3.44,CA,
1424,Mehendiganj,22.8167,90.5333,77.77,34,29,9.86,BD,
1425,Buchanan,5.8808,-10.0467,77.0,94,40,3.44,LR,
1426,Cherskiy,68.75,161.3,-2.74,79,0,4.63,RU,
1427,Coquimbo,-29.9533,-71.3436,55.4,88,20,2.3,CL,
1428,Marakkanam,12.2,79.95,80.92,55,10,19.04,IN,
1429,Zhigansk,66.7697,123.3711,-29.27,82,100,15.73,RU,
1430,Kirakira,-10.4544,161.9205,79.14,82,100,7.47,SB,
1431,Pochutla,15.7432,-96.4661,73.99,89,2,3.94,MX,
1432,Pringsewu,-5.3582,104.9744,81.03,86,100,0.81,ID,
1433,Waddan,29.1614,16.139,77.41,16,100,16.13,LY,
1434,Shache,38.4167,77.2406,50.23,38,7,10.71,CN,
1435,Batabano,22.7164,-82.2881,73.4,100,20,4.61,CU,
1436,Hamilton,39.1834,-84.5333,21.2,79,90,9.22,US,
1437,Ahipara,-35.1667,173.1667,61.43,83,66,5.77,NZ,
1438,Mussomeli,37.5778,13.7513,63.0,53,85,1.01,IT,
1439,Miyako,39.6367,141.9525,33.42,87,9,7.34,JP,
1440,Abbeville,50.1,1.8333,32.0,85,93,8.48,FR,
1441,Bayevo,53.2833,80.7667,26.65,93,44,20.85,RU,
1442,Kavaratti,10.5669,72.642,81.95,63,2,7.78,IN,
1443,Oktyabrskiy,54.4815,53.471,-3.06,88,100,14.7,RU,
1444,Ledyard,41.4398,-72.0142,33.01,74,1,4.61,US,
1445,Mbeya,-8.9,33.45,72.39,79,61,3.27,TZ,
1446,Mayumba,-3.432,10.6554,80.69,81,84,1.3,GA,
1447,Mercedes,-34.6515,-59.4307,62.01,92,0,5.79,AR,
1448,Polgardi,47.061,18.302,44.6,81,0,9.22,HU,
1449,Verkhnevilyuysk,63.4453,120.3167,-19.8,87,67,6.53,RU,
1450,Barrhead,55.7992,-4.3929,34.0,80,90,14.97,GB,
1451,Bihoro,43.8228,144.1044,14.0,79,75,6.91,JP,
1452,Nurota,40.5614,65.6886,57.2,62,100,6.91,UZ,
1453,Castro,-24.7911,-50.0119,54.95,97,45,3.6,BR,
1454,Dunedin,-45.8742,170.5036,60.01,90,5,4.0,NZ,
1455,Rio Cuarto,-33.1307,-64.3499,64.4,77,0,6.91,AR,
1456,Matara,5.9485,80.5353,85.8,65,46,6.13,LK,
1457,Aborlan,9.4352,118.5492,86.0,70,20,13.8,PH,
1458,Rudbar,30.15,62.6,76.93,15,0,3.42,AF,
1459,Sikasso,10.9167,-7.0,85.89,14,14,8.95,ML,
1460,Wasilla,61.5814,-149.4394,10.4,84,90,1.61,US,
1461,Changchun,43.88,125.3228,6.8,56,0,4.47,CN,
1462,Paamiut,61.994,-49.6678,33.69,80,100,7.43,GL,
1463,Hambantota,6.1241,81.1185,89.6,66,20,13.8,LK,
1464,Coahuayana,18.7333,-103.6833,69.91,85,40,3.47,MX,
1465,Faya,18.3851,42.4509,64.4,45,20,14.97,SA,
1466,Saint-Philippe,-21.3585,55.7679,87.8,62,0,10.36,RE,
1467,Santa Rita Do Sapucai,-22.2522,-45.7033,63.0,88,48,2.01,BR,
1468,Tromso,69.6496,18.957,28.4,86,40,11.5,NO,
1469,Alice Springs,-23.7,133.8833,89.6,18,22,14.97,AU,
1470,Longyearbyen,78.2186,15.6401,19.4,73,75,9.22,SJ,
1471,Fengzhen,40.4394,113.1536,24.1,69,0,3.91,CN,
1472,Saint-Louis,16.3333,-15.0,62.6,55,0,2.3,SN,
1473,Balod,20.73,81.2047,83.71,15,2,7.58,IN,
1474,Chuy,-33.6971,-53.4616,65.48,82,0,2.06,UY,
1475,La Montanita,1.4766,-75.4398,72.97,90,99,1.23,CO,
1476,Uddevalla,58.3478,11.9424,23.0,79,40,12.66,SE,
1477,Kudahuvadhoo,2.6708,72.8944,82.0,75,65,15.82,MV,
1478,Verkhnyaya Inta,65.9811,60.3094,-15.41,88,100,17.22,RU,
1479,Tungor,53.3808,142.9564,7.12,94,100,20.24,RU,
1480,Hamina,60.5697,27.1979,19.0,86,90,10.36,FI,
1481,Batemans Bay,-35.7167,150.1833,68.0,79,62,4.0,AU,
1482,Corrente,-3.7367,-43.3394,74.1,93,28,1.86,BR,
1483,Ostrovnoy,68.0531,39.5131,8.08,89,100,12.93,RU,
1484,Thompson,55.7435,-97.8558,-34.6,67,20,12.66,CA,
1485,Turka,49.1541,23.0297,28.0,86,100,8.01,UA,
1486,Ifakara,-8.1333,36.6833,83.55,69,97,3.02,TZ,
1487,Ampanihy,-24.7,44.75,94.32,45,36,1.21,MG,
1488,Los Llanos De Aridane,28.6585,-17.9182,60.8,67,20,5.75,ES,
1489,Kargil,34.5667,76.1,16.39,74,0,0.29,IN,
1490,Herat,34.5,62.0,69.8,18,0,2.3,AF,
1491,Matale,7.4721,80.6234,82.49,62,92,6.76,LK,
1492,Comodoro Rivadavia,-45.8667,-67.5,55.4,82,75,4.14,AR,
1493,Fort Nelson,58.8053,-122.7002,-27.4,68,1,4.61,CA,
1494,Harwich,51.9419,1.2844,32.0,90,100,24.0,GB,
1495,Arlit,18.7369,7.3853,81.75,12,66,10.25,NE,
1496,Ortigueira,-24.2083,-50.9494,59.05,96,28,2.51,BR,
1497,Bulgan,48.8125,103.5347,11.14,89,4,2.64,MN,
1498,Udachnyy,66.4167,112.4,-23.12,84,98,8.55,RU,
1499,Pavino,59.1139,46.1414,-9.98,88,100,10.94,RU,
1500,Farah,32.5,62.5,69.89,18,0,1.63,AF,
1501,Uzhur,55.3036,89.8339,20.7,96,37,6.46,RU,
1502,Tupik,54.4253,119.9327,-14.91,84,20,1.99,RU,
1503,Kihurio,-4.4667,38.0667,85.62,55,60,8.12,TZ,
1504,Newport,51.5877,-2.9984,39.0,82,93,23.31,GB,
1505,Coolum Beach,-26.5333,153.1,79.0,94,99,5.93,AU,
1506,Burgeo,47.6167,-57.6152,29.7,86,82,38.9,CA,
1507,Sao Joao Da Barra,-21.6403,-41.0511,69.8,100,90,4.61,BR,
1508,Miquelon,47.0975,-56.3814,33.19,84,99,44.98,PM,
1509,Port Lincoln,-34.7333,135.8667,62.04,74,4,14.47,AU,
1510,Krasnoselkup,65.7,82.4667,-3.32,92,100,17.36,RU,
1511,Tindivanam,12.25,79.65,86.0,36,12,16.17,IN,
1512,Ndele,8.4109,20.6473,86.77,13,9,9.13,CF,
1513,Cesky Dub,50.6605,14.9962,25.0,98,100,3.62,CZ,
1514,Ngaoundere,7.3167,13.5833,85.78,14,99,8.57,CM,
1515,La Ronge,55.1001,-105.2842,-38.2,67,0,4.61,CA,
1516,Chililabombwe,-12.3648,27.8229,72.75,88,90,9.6,ZM,
1517,Adeje,28.1227,-16.726,64.0,63,20,6.91,ES,
1518,Wolgast,54.05,13.7667,23.0,62,0,14.97,DE,
1519,Mirpur Khas,25.5251,69.0159,86.4,12,0,5.28,PK,
1520,Tigil,57.8,158.6667,31.33,93,79,25.46,RU,
1521,Rio Gallegos,-51.6226,-69.2181,49.3,60,6,5.91,AR,
1522,Kenai,60.5544,-151.2583,12.0,92,90,9.22,US,
1523,Alekseyevsk,57.8406,108.3492,17.47,95,100,13.85,RU,
1524,Portland,45.5234,-122.6762,44.6,87,90,5.75,US,
1525,Kununurra,-15.7667,128.7333,86.0,84,75,5.75,AU,
1526,Camapua,-19.5314,-54.0439,64.62,82,0,3.65,BR,
1527,Beauceville,46.2179,-70.7787,6.8,78,0,2.3,CA,
1528,Ola,59.5833,151.2833,13.44,89,100,23.49,RU,
1529,Chilca,-12.5211,-76.7372,73.0,78,75,4.61,PE,
1530,Teguldet,57.3064,88.1667,35.38,86,21,9.62,RU,
1531,Pampa,35.5362,-100.9599,28.4,93,90,12.66,US,
1532,Ilulissat,69.2167,-51.1,28.4,40,0,27.63,GL,
1533,Torbay,47.6666,-52.7314,32.0,69,90,31.07,CA,
1534,Gobabis,-22.45,18.9667,84.18,32,0,16.87,NA,
1535,Khasan,42.4308,130.6434,15.48,87,9,8.08,RU,
1536,Kotido,2.9806,34.1331,88.16,14,6,13.78,UG,
1537,Souillac,-20.5167,57.5167,87.8,62,40,14.97,MU,
1538,Linhares,-19.3911,-40.0722,74.28,92,99,1.5,BR,
1539,Krasne,49.9145,24.6134,17.6,93,75,15.66,UA,
1540,Cafarnaum,-11.6936,-41.4683,70.95,84,95,1.36,BR,
1541,Nipawin,53.3668,-104.0009,-27.4,68,1,10.36,CA,
1542,Atar,20.5169,-13.0499,59.0,23,0,17.27,MR,
1543,Uni,57.7535,51.4923,-3.96,89,100,12.3,RU,
1544,Mitu,1.1983,-70.1733,71.13,96,100,1.14,CO,
1545,Mordovo,52.0834,40.77,0.28,90,23,12.8,RU,
1546,Pacific Grove,36.6177,-121.9166,44.6,81,20,5.48,US,
1547,Sakiai,54.9547,23.0358,3.2,78,20,3.44,LT,
1548,Rumuruti,0.267,36.5389,74.01,44,94,4.47,KE,
1549,Vila Velha,-20.3297,-40.2925,71.6,88,90,5.75,BR,
1550,Poso,-1.3959,120.7524,81.66,72,100,0.58,ID,
1551,Basoko,1.2391,23.616,90.97,25,41,3.96,CD,
1552,Castle Rock,39.3722,-104.8561,34.0,56,0,1.99,US,
1553,Touros,-5.1989,-35.4608,75.2,88,20,3.44,BR,
1554,Tateyama,34.9833,139.8667,55.0,82,40,5.75,JP,
1555,Ust-Maya,60.4167,134.5333,-30.8,82,11,2.75,RU,
1556,Promyshlennaya,54.9159,85.6385,33.8,86,40,15.66,RU,
1557,Yar-Sale,66.8333,70.8333,-13.41,89,100,24.99,RU,
1558,Binghamton,42.0987,-75.918,19.4,45,1,6.91,US,
1559,Christchurch,-43.5333,172.6333,62.01,88,20,14.97,NZ,
1560,Meulaboh,4.1363,96.1285,85.03,67,85,6.02,ID,
1561,Araouane,18.9048,-3.5265,67.75,26,93,19.35,ML,
1562,Walvis Bay,-22.9575,14.5053,68.0,68,32,9.22,NA,
1563,Solsona,41.994,1.5171,41.0,92,100,3.0,ES,
1564,Broken Hill,-31.95,141.4333,78.8,31,0,14.97,AU,
1565,Ranavav,21.6842,69.7408,84.2,21,0,13.8,IN,
1566,Tezu,27.9167,96.1667,77.79,20,0,3.67,IN,
1567,Yarada,17.65,83.2667,82.4,39,83,12.66,IN,
1568,Miraflores,19.2167,-98.8083,55.4,47,1,2.48,MX,
1569,Nabire,-3.3667,135.4833,79.41,80,100,1.88,ID,
1570,Hope,33.6671,-93.5916,42.01,69,80,1.99,US,
1571,Esmeraldas,-19.7625,-44.3139,68.0,94,75,5.75,BR,
1572,Basco,20.4487,121.9702,74.19,87,100,24.11,PH,
1573,Chanute,37.6792,-95.4572,17.6,79,90,10.36,US,
1574,Chopovychi,50.8332,28.9533,12.9,85,80,5.91,UA,
1575,Stillwater,36.1156,-97.0584,27.0,74,90,4.61,US,
1576,Sarai Sidhu,30.5949,71.9698,73.4,38,0,4.61,PK,
1577,Odweyne,9.4092,45.064,81.7,28,20,4.68,SO,
1578,Ballina,-28.8667,153.5667,78.8,78,90,5.75,AU,
1579,Itaituba,-4.2761,-55.9836,73.06,98,99,2.3,BR,
1580,Tabou,4.423,-7.3528,83.48,74,98,4.5,CI,
1581,Maniitsoq,65.4167,-52.9,31.08,79,0,26.19,GL,
1582,Mokrousovo,55.8103,66.7653,8.65,93,100,23.17,RU,
1583,Katherine,-14.4667,132.2667,73.4,100,75,5.75,AU,
1584,Shubarshi,48.5872,57.1869,21.02,92,62,13.15,KZ,
1585,Constitucion,-35.3333,-72.4167,55.62,91,20,5.23,CL,
1586,Bend,44.0582,-121.3153,37.4,60,1,11.5,US,
1587,Bagdarin,54.4333,113.6,-5.51,85,95,1.19,RU,
1588,Vanavara,60.34,102.2797,20.21,97,100,7.99,RU,
1589,Imbituba,-28.24,-48.6703,66.2,82,0,5.75,BR,
1590,Imeni Stepana Razina,54.8932,44.2963,-2.16,89,100,14.34,RU,
1591,Rajura,19.7833,79.3667,88.0,14,0,6.89,IN,
1592,Goroka,-6.0834,145.3873,63.82,88,100,1.83,PG,
1593,Keskin,39.6731,33.6136,55.0,48,70,1.01,TR,
1594,Tricase,39.9304,18.3553,61.0,88,75,14.97,IT,
1595,Lakes Entrance,-37.8811,147.981,64.0,65,10,12.82,AU,
1596,Istok,42.7808,20.4875,50.0,76,75,1.72,XK,
1597,Kahului,20.8947,-156.47,64.99,77,20,4.88,US,
1598,Shenjiamen,29.9576,122.298,53.62,66,52,6.02,CN,
1599,Norton,-17.8833,30.7,79.0,52,97,3.0,ZW,
1600,Tilichiki,60.4667,166.1,13.42,89,100,14.79,RU,
1601,Pyay,18.8167,95.2167,91.51,26,73,8.03,MM,
1602,San Cristobal,7.7669,-72.225,66.6,84,95,2.77,VE,
1603,Namatanai,-3.6667,152.4333,81.54,78,38,5.82,PG,
1604,Carauari,-4.8828,-66.8958,73.6,98,100,2.24,BR,
1605,Auka,14.9333,-83.8333,70.45,97,22,2.86,HN,
1606,Bandipur,27.9333,84.4167,69.4,27,0,7.25,NP,
1607,Haikou,20.0458,110.3417,75.2,69,0,13.42,CN,
1608,Umm Lajj,25.0213,37.2685,77.74,26,0,12.1,SA,
1609,Saint-Joseph,-21.3667,55.6167,87.8,62,0,10.36,RE,
1610,Kibuye,-2.0597,29.3482,73.4,68,75,4.61,RW,
1611,Borkenes,68.774,16.1739,30.99,96,100,15.99,NO,
1612,Dawei,14.0833,98.2,84.45,54,0,8.55,MM,
1613,Tevaitoa,-16.7833,-151.5,82.11,73,32,12.48,PF,
1614,Kathu,7.9178,98.3332,87.8,66,20,5.75,TH,
1615,Bam,29.106,58.357,77.36,13,0,5.53,IR,
1616,Whitehaven,54.549,-3.5841,33.01,71,4,4.0,GB,
1617,Campeche,19.0,-90.5,65.17,95,18,1.86,MX,
1618,Ojinaga,29.5667,-104.4167,48.2,20,1,10.36,MX,
1619,Saint Anthony,45.0205,-93.218,-11.2,70,1,5.75,US,
1620,Gizo,-8.103,156.8419,83.97,71,99,3.65,SB,
1621,Bilibino,68.0546,166.4372,-4.38,71,0,3.71,RU,
1622,Kampot,10.6167,104.1833,84.2,65,20,8.05,KH,
1623,Kuusamo,65.9667,29.1833,19.4,79,40,12.66,FI,
1624,Mbaiki,3.8678,17.9892,94.64,12,3,6.46,CF,
1625,Luanda,-8.8368,13.2343,82.4,74,75,3.44,AO,
1626,Jonkoping,57.7814,14.1562,19.4,93,90,8.05,SE,
1627,Pevek,69.7008,170.3133,-10.21,86,0,2.13,RU,
1628,Atlantic City,39.3643,-74.4229,42.01,93,90,4.61,US,
1629,Montelimar,44.5584,4.7509,46.99,85,100,6.04,FR,
1630,Mpanda,-6.3655,31.0409,79.11,70,82,4.43,TZ,
1631,Drumnadrochit,57.3344,-4.4799,32.0,74,90,9.22,GB,
1632,Nowy Tomysl,52.3195,16.1284,21.0,58,90,14.97,PL,
1633,Svetlyy,54.675,20.1347,12.0,85,40,2.24,RU,
1634,Zile,40.3031,35.8864,55.4,41,40,3.44,TR,
1635,Muli,2.9167,73.5667,81.97,74,50,16.62,MV,
1636,Vung Tau,10.346,107.0843,78.84,77,30,15.64,VN,
1637,Srednekolymsk,67.45,153.6833,-9.08,85,100,5.3,RU,
1638,Klaksvik,62.2266,-6.589,35.6,64,75,18.41,FO,
1639,Nouadhibou,20.931,-17.0347,60.8,72,0,18.41,MR,
1640,Misratah,32.3754,15.0925,70.9,27,100,14.12,LY,
1641,San Felipe,10.3399,-68.7425,68.97,91,100,3.27,VE,
1642,Mongu,-15.2484,23.1274,82.47,63,95,7.7,ZM,
1643,Staryy Nadym,65.6118,72.6842,-4.61,92,100,22.95,RU,
1644,Portree,57.4129,-6.1942,32.0,79,45,3.0,GB,
1645,Manjacaze,-24.7117,33.8828,90.1,45,88,5.46,MZ,
1646,Hualmay,-11.0964,-77.6139,70.18,77,100,2.15,PE,
1647,Grindavik,63.8424,-22.4338,33.8,60,20,16.11,IS,
1648,Kalakamati,-20.5929,27.3121,80.6,69,75,8.05,BW,
1649,Orsta,62.2029,6.1272,21.99,68,0,7.0,NO,
1650,Whitehorse,60.7161,-135.0538,-11.2,77,75,4.61,CA,
1651,Ossora,59.2353,163.0719,24.94,96,100,39.5,RU,
1652,Port Blair,11.6667,92.75,82.58,67,26,10.71,IN,
1653,Behbahan,30.5959,50.2417,68.0,60,75,13.8,IR,
1654,Vanimo,-2.6741,141.3028,78.69,84,100,4.32,PG,
1655,Gornyy,55.1153,83.9059,33.12,95,99,20.98,RU,
1656,Manthani,18.65,79.6667,89.22,18,39,7.34,IN,
1657,Fourmies,50.0153,4.0478,34.0,98,100,1.01,FR,
1658,Miracema Do Tocantins,-9.5618,-48.3967,72.36,92,100,3.27,BR,
1659,Bouca,6.5105,18.2733,93.87,11,32,6.8,CF,
1660,Itarema,-2.9248,-39.9167,77.36,85,14,8.46,BR,
1661,Darab,28.7519,54.5444,64.69,33,39,13.29,IR,
1662,Lure,47.75,6.5,42.8,93,75,6.91,FR,
1663,Chicama,-7.8447,-79.1469,71.76,68,97,3.13,PE,
1664,Muleba,-1.8397,31.6544,78.8,65,75,5.75,TZ,
1665,Leshukonskoye,64.8989,45.7622,-13.14,86,98,10.96,RU,
1666,Brae,60.3964,-1.353,33.8,55,75,14.97,GB,
1667,Maningrida,-12.0667,134.2667,79.99,81,100,11.12,AU,
1668,Oni,42.5794,43.4425,41.16,75,100,3.83,GE,
1669,Roma,43.2128,-75.4557,10.4,67,1,10.36,US,
1670,Taywarah,33.35,64.4167,48.83,38,0,7.9,AF,
1671,Ajdabiya,30.7554,20.2263,69.31,31,100,16.02,LY,
1672,Hazorasp,41.3194,61.0742,53.6,66,0,11.5,UZ,
1673,Moroto,2.5345,34.6666,85.05,19,1,11.43,UG,
1674,Aasiaat,68.7098,-52.8699,20.64,87,0,19.33,GL,
1675,Taoudenni,22.6783,-3.9836,65.3,27,7,13.69,ML,
1676,Bayangol,50.6977,103.4656,5.43,91,4,2.08,RU,
1677,Seoul,37.5683,126.9778,41.0,25,0,13.8,KR,
1678,Cockburn Town,21.4612,-71.1419,77.43,79,82,21.5,TC,
1679,Luganville,-15.5333,167.1667,79.47,72,51,6.82,VU,
1680,Senneterre,48.3835,-77.2328,6.8,92,90,8.05,CA,
1681,Kargopol,61.5071,38.9456,-6.25,88,19,8.68,RU,
1682,Ribeira Brava,32.65,-17.0667,59.0,81,85,4.0,PT,
1683,Ugoofaaru,5.6667,73.0,81.95,73,72,11.1,MV,
1684,Malumfashi,11.7853,7.6218,79.61,15,16,11.56,NG,
1685,Ewa Beach,21.3156,-158.0072,66.2,68,1,5.75,US,
1686,Kearney,40.6995,-99.0815,5.0,92,90,11.5,US,
1687,Huarmey,-10.0681,-78.1522,70.93,73,100,3.13,PE,
1688,Saint George,37.1041,-113.5841,37.4,44,1,2.48,US,
1689,Deniliquin,-35.5333,144.9667,66.0,53,38,3.0,AU,
1690,Dalianwan,39.0286,121.695,28.4,37,0,11.18,CN,
1691,Marystown,47.1666,-55.1483,32.0,88,84,32.93,CA,
1692,Leh,34.1667,77.5833,23.18,69,0,1.21,IN,
1693,Dauphin,51.1494,-100.0502,-29.2,62,1,10.36,CA,
1694,Cedral,23.8,-100.7333,53.49,85,28,10.8,MX,
1695,Powell River,49.8496,-124.5361,39.2,65,1,11.5,CA,
1696,Cayenne,4.9333,-52.3333,77.0,100,75,1.14,GF,
1697,Galesong,-5.3166,119.3661,86.0,70,20,6.91,ID,
1698,Ubinskoye,55.3068,79.6802,21.36,94,83,23.24,RU,
1699,Glenwood Springs,39.5505,-107.3248,28.0,67,90,6.89,US,
1700,Hobyo,5.3505,48.5268,83.08,59,6,19.53,SO,
1701,Teguise,29.0605,-13.564,60.8,72,75,4.61,ES,
1702,Mehamn,71.0357,27.8492,23.65,93,100,20.13,NO,
1703,Bontang,0.1333,117.5,82.18,76,100,6.11,ID,
1704,Quipapa,-8.8278,-36.0117,73.27,79,91,6.96,BR,
1705,Kodinsk,58.6881,99.1844,27.75,97,98,5.17,RU,
1706,Luderitz,-26.6481,15.1594,81.79,34,0,27.31,NA,
1707,Codrington,-38.2667,141.9667,55.96,74,27,11.41,AU,
1708,Makushino,55.2103,67.2442,7.59,91,100,24.83,RU,
